order_id,customer_id,timestamp,order_amount,item_count,distinct_categories,high_resale_ratio,wardrobing_flag,discount_percentage,account_age_days,historical_orders,historical_return_rate,historical_chargebacks,delivery_address_changes_30d,billing_shipping_mismatch,ip_distance_to_billing_km,device_trust_score,checkout_duration_sec,payment_velocity_24h,card_is_prepaid,card_country_mismatch,margin_amount,loss_amount,is_return_abuse,is_chargeback,is_risk_target
ORD-114740,CUST-04975,2026-06-25 17:10:15,98.12,3,1,0.083,1,0.1,111.5,7,0.106,0,0,0,18.8,0.928,80.4,1,0,0,34.34,0.0,0,0,0
ORD-105069,CUST-05036,2026-06-25 17:11:41,66.07,2,2,0.183,0,0.1,634.1,24,0.021,0,0,0,87.6,0.966,52.8,1,0,0,23.12,0.0,0,0,0
ORD-103053,CUST-03018,2026-06-25 17:18:54,43.04,1,1,0.041,0,0.1,79.2,2,0.063,0,0,0,58.0,0.968,103.9,1,0,0,15.06,0.0,0,0,0
ORD-110976,CUST-05744,2026-06-25 17:33:45,44.7,1,1,0.453,0,0.0,149.6,3,0.07,0,0,0,48.7,0.885,61.6,1,0,0,15.64,0.0,0,0,0
ORD-104345,CUST-02580,2026-06-25 17:34:25,57.73,4,1,0.027,0,0.3,222.7,12,0.013,0,1,0,2.2,0.612,54.1,2,0,0,20.21,0.0,0,0,0
ORD-106318,CUST-03256,2026-06-25 17:36:16,79.49,1,1,0.67,0,0.15,216.2,9,0.294,0,0,0,45.6,0.764,44.9,1,0,0,27.82,0.0,0,0,0
ORD-109316,CUST-01420,2026-06-25 17:38:24,122.98,1,1,0.189,0,0.2,27.3,1,0.073,0,0,0,29.9,0.817,128.7,1,0,0,43.04,0.0,0,0,0
ORD-105170,CUST-04910,2026-06-25 18:02:34,115.8,2,2,0.293,0,0.15,367.4,22,0.069,0,0,0,23.2,0.673,29.4,1,0,0,40.53,0.0,0,0,0
ORD-107466,CUST-04689,2026-06-25 18:22:30,67.03,4,4,0.461,0,0.15,121.9,1,0.121,0,0,0,86.2,0.995,173.7,1,0,0,23.46,0.0,0,0,0
ORD-106321,CUST-01848,2026-06-25 18:33:44,166.41,1,1,0.086,0,0.1,241.7,16,0.433,0,0,0,53.5,0.761,52.6,1,0,0,58.24,0.0,0,0,0
ORD-102775,CUST-04883,2026-06-25 18:54:32,48.65,1,1,0.2,0,0.0,198.7,8,0.269,0,0,0,13.4,0.953,35.8,1,0,0,17.03,0.0,0,0,0
ORD-105635,CUST-03101,2026-06-25 19:04:06,55.9,1,1,0.801,0,0.1,51.9,4,0.019,0,0,0,5.1,0.932,167.1,1,0,0,19.56,0.0,0,0,0
ORD-113834,CUST-06249,2026-06-25 19:07:48,211.85,1,1,0.017,0,0.0,1238.0,25,0.271,0,1,0,75.7,0.756,78.3,1,0,0,74.15,0.0,0,0,0
ORD-108527,CUST-06290,2026-06-25 19:08:04,30.64,7,2,0.464,0,0.0,147.8,3,0.436,0,0,0,93.0,0.808,29.5,1,0,0,10.72,0.0,0,0,0
ORD-108408,CUST-01778,2026-06-25 19:26:55,101.59,3,2,0.107,0,0.0,70.1,3,0.132,0,0,0,14.9,0.918,32.9,1,0,0,35.56,0.0,0,0,0
ORD-107106,CUST-05054,2026-06-25 19:48:58,189.47,3,2,0.181,0,0.5,18.3,1,0.1,0,0,0,5.2,0.903,71.4,1,0,0,66.31,0.0,0,0,0
ORD-103631,CUST-02656,2026-06-25 19:56:51,37.11,7,3,0.424,1,0.1,347.8,19,0.116,0,0,0,43.7,0.871,40.2,1,0,0,12.99,0.0,0,0,0
ORD-113029,CUST-02735,2026-06-25 20:07:05,20.16,2,2,0.396,0,0.0,52.5,2,0.371,0,0,1,27.7,0.746,28.8,1,0,0,7.06,0.0,0,0,0
ORD-109618,CUST-02113,2026-06-25 20:09:55,89.14,2,1,0.017,0,0.1,699.2,28,0.231,0,0,0,26.9,0.637,78.1,1,0,0,31.2,0.0,0,0,0
ORD-101894,CUST-03709,2026-06-25 20:10:32,107.77,2,1,0.117,0,0.15,58.1,4,0.023,0,0,0,107.8,0.987,90.9,1,0,0,37.72,0.0,0,0,0
ORD-110132,CUST-03063,2026-06-25 20:12:55,121.66,2,2,0.109,0,0.3,67.1,0,0.16,0,0,0,10.4,0.907,23.6,1,0,0,42.58,0.0,0,0,0
ORD-113288,CUST-06506,2026-06-25 20:13:21,278.63,2,1,0.698,0,0.0,130.6,4,0.139,0,1,0,19.2,0.851,115.6,1,0,0,97.52,0.0,0,0,0
ORD-111116,CUST-01648,2026-06-25 20:19:21,132.59,5,1,0.056,0,0.0,524.1,24,0.096,0,0,0,40.6,0.566,38.3,1,0,0,46.41,0.0,0,0,0
ORD-107665,CUST-06921,2026-06-25 20:24:20,66.54,2,2,0.272,0,0.1,111.6,5,0.048,0,0,0,6.2,0.937,46.8,1,0,0,23.29,0.0,0,0,0
ORD-110195,CUST-05142,2026-06-25 20:27:15,72.7,1,1,0.065,0,0.1,65.3,4,0.069,0,2,0,42.5,0.486,56.4,1,0,0,25.44,0.0,0,0,0
ORD-100813,CUST-05723,2026-06-25 20:31:04,86.21,1,1,0.114,0,0.2,34.3,0,0.105,0,0,0,0.3,0.891,9.6,1,0,0,30.17,0.0,0,0,0
ORD-101588,CUST-05976,2026-06-25 20:52:16,77.15,1,1,0.248,0,0.1,130.5,6,0.163,0,0,0,122.3,0.935,53.6,1,0,0,27.0,0.0,0,0,0
ORD-102764,CUST-03438,2026-06-25 20:59:23,160.92,1,1,0.318,0,0.1,149.4,6,0.355,0,0,0,10.7,0.956,25.2,1,0,0,56.32,0.0,0,0,0
ORD-101986,CUST-02677,2026-06-25 21:11:17,344.82,1,1,0.049,0,0.2,22.0,1,0.017,0,0,0,51.8,0.929,72.4,2,1,0,120.69,0.0,0,0,0
ORD-108483,CUST-01214,2026-06-25 21:11:54,74.65,2,2,0.211,0,0.0,658.0,28,0.081,0,0,0,139.7,0.736,61.2,1,0,0,26.13,0.0,0,0,0
ORD-101282,CUST-03307,2026-06-25 21:14:34,50.21,1,1,0.087,0,0.1,304.1,14,0.213,0,1,0,11.1,0.741,19.4,1,0,0,17.57,0.0,0,0,0
ORD-101577,CUST-02352,2026-06-25 21:18:59,117.15,3,2,0.067,0,0.0,7.0,1,0.078,0,0,0,121.3,0.82,31.1,1,0,0,41.0,0.0,0,0,0
ORD-112334,CUST-05097,2026-06-25 21:30:03,101.99,3,2,0.414,1,0.5,785.1,28,0.045,0,0,0,51.3,0.941,95.3,1,0,0,35.7,0.0,0,0,0
ORD-102148,CUST-02630,2026-06-25 21:34:08,103.67,8,1,0.01,0,0.0,111.7,7,0.085,0,0,0,28.7,0.933,22.2,1,0,0,36.28,0.0,0,0,0
ORD-103368,CUST-04982,2026-06-25 21:49:41,175.58,2,2,0.317,0,0.0,79.5,2,0.087,0,0,0,44.6,0.596,31.4,1,0,0,61.45,0.0,0,0,0
ORD-112889,CUST-01630,2026-06-25 21:52:59,35.5,3,3,0.179,0,0.0,768.9,29,0.158,0,0,1,2.0,0.844,76.4,1,0,0,12.42,0.0,0,0,0
ORD-107300,CUST-02097,2026-06-25 22:22:52,152.97,2,2,0.337,0,0.0,256.0,10,0.005,0,0,0,64.9,0.947,26.7,1,0,1,53.54,0.0,0,0,0
ORD-114672,CUST-01959,2026-06-25 22:25:34,71.33,3,3,0.225,0,0.1,522.2,23,0.062,0,0,0,10.7,0.839,59.8,1,0,0,24.97,0.0,0,0,0
ORD-100969,CUST-05703,2026-06-25 22:38:17,36.91,3,1,0.22,1,0.0,209.9,9,0.331,0,0,0,1.0,0.799,39.7,1,0,0,12.92,0.0,0,0,0
ORD-108519,CUST-01550,2026-06-25 22:39:53,160.76,7,2,0.079,1,0.1,153.8,7,0.139,0,1,0,35.7,0.772,44.7,1,0,0,56.27,0.0,0,0,0
ORD-104408,CUST-05382,2026-06-25 22:40:17,162.82,3,3,0.259,0,0.0,39.5,0,0.136,0,1,0,0.8,0.879,166.7,4,0,0,56.99,0.0,0,0,0
ORD-112265,CUST-03556,2026-06-25 22:43:40,79.63,7,4,0.061,0,0.0,376.0,16,0.056,0,0,1,108.0,0.788,27.9,2,0,0,27.87,0.0,0,0,0
ORD-102401,CUST-02300,2026-06-25 22:49:06,40.56,2,1,0.078,0,0.0,105.1,3,0.222,0,0,0,13.9,0.867,51.7,2,0,0,14.2,0.0,0,0,0
ORD-103387,CUST-03928,2026-06-25 22:54:30,11.33,2,2,0.221,0,0.1,70.7,3,0.061,0,0,0,17.4,0.793,63.3,1,0,0,3.97,0.0,0,0,0
ORD-105422,CUST-01957,2026-06-25 22:59:57,85.05,5,4,0.512,0,0.1,93.6,2,0.032,0,0,0,26.2,0.866,44.7,1,0,0,29.77,0.0,0,0,0
ORD-104674,CUST-05357,2026-06-25 23:08:19,133.08,3,3,0.257,0,0.2,30.9,2,0.021,0,0,0,57.8,0.56,34.5,1,0,0,46.58,0.0,0,0,0
ORD-112326,CUST-06332,2026-06-25 23:21:29,182.65,1,1,0.008,0,0.0,391.3,14,0.122,0,0,0,22.2,0.693,104.4,1,0,0,63.93,0.0,0,0,0
ORD-114602,CUST-04647,2026-06-25 23:31:47,113.43,1,1,0.11,0,0.0,74.1,4,0.425,0,0,0,92.7,0.931,153.1,1,0,0,39.7,0.0,0,0,0
ORD-114241,CUST-05719,2026-06-25 23:32:38,98.26,2,2,0.303,0,0.0,411.2,9,0.068,0,0,0,15.3,0.912,66.8,2,0,0,34.39,0.0,0,0,0
ORD-103109,CUST-02331,2026-06-25 23:34:39,32.06,2,2,0.089,0,0.0,223.6,8,0.102,0,0,0,47.8,0.781,82.5,1,0,0,11.22,0.0,0,0,0
ORD-114689,CUST-06222,2026-06-25 23:36:51,67.09,1,1,0.038,0,0.3,772.0,28,0.149,1,1,0,64.8,0.827,35.2,1,0,0,23.48,92.09,0,1,1
ORD-109469,CUST-06360,2026-06-25 23:56:16,38.93,1,1,0.281,0,0.0,180.4,10,0.099,0,1,1,2.0,0.809,99.5,1,0,0,13.63,0.0,0,0,0
ORD-109138,CUST-01458,2026-06-26 00:03:05,59.91,1,1,0.572,0,0.0,98.5,0,0.018,0,0,0,90.7,0.858,92.9,1,0,0,20.97,0.0,0,0,0
ORD-105294,CUST-06377,2026-06-26 00:08:28,357.24,2,2,0.032,0,0.15,6.5,0,0.026,0,0,0,19.5,0.841,109.2,1,0,0,125.03,0.0,0,0,0
ORD-103026,CUST-04232,2026-06-26 00:18:52,60.65,5,3,0.125,1,0.0,118.1,5,0.203,0,1,0,27.0,0.947,15.3,1,0,0,21.23,0.0,0,0,0
ORD-113461,CUST-02880,2026-06-26 00:31:02,63.18,4,3,0.287,0,0.0,928.7,25,0.16,0,0,0,26.4,0.973,69.8,1,1,0,22.11,0.0,0,0,0
ORD-113014,CUST-06700,2026-06-26 00:33:55,66.04,4,1,0.255,0,0.1,50.9,0,0.458,0,0,0,28.5,0.929,31.5,1,0,0,23.11,39.81,1,0,1
ORD-113218,CUST-04881,2026-06-26 00:39:09,35.04,6,2,0.198,0,0.15,274.5,11,0.129,0,0,0,18.7,0.628,64.2,1,0,0,12.26,0.0,0,0,0
ORD-108128,CUST-01674,2026-06-26 00:45:22,32.94,1,1,0.374,0,0.15,679.1,28,0.134,0,0,0,46.6,0.877,112.8,1,0,0,11.53,0.0,0,0,0
ORD-112180,CUST-04535,2026-06-26 01:00:15,114.59,1,1,0.281,0,0.15,29.0,0,0.109,0,0,0,44.7,0.71,156.4,1,0,0,40.11,0.0,0,0,0
ORD-112798,CUST-05901,2026-06-26 01:09:52,59.42,1,1,0.34,0,0.0,165.0,4,0.093,0,0,0,3.0,0.764,158.3,1,0,0,20.8,0.0,0,0,0
ORD-103263,CUST-04464,2026-06-26 01:19:10,98.99,5,3,0.221,0,0.15,136.9,6,0.058,0,1,0,69.0,0.762,173.5,1,0,0,34.65,0.0,0,0,0
ORD-107694,CUST-02303,2026-06-26 01:23:27,73.46,4,3,0.038,1,0.1,225.7,8,0.401,0,0,0,70.8,0.865,273.9,1,0,0,25.71,42.04,1,0,1
ORD-100950,CUST-01348,2026-06-26 01:25:19,203.67,2,2,0.039,0,0.0,228.5,8,0.247,0,0,0,11.2,0.679,16.3,2,0,0,71.28,0.0,0,0,0
ORD-113950,CUST-05935,2026-06-26 01:31:09,43.14,1,1,0.11,0,0.1,573.4,23,0.121,0,0,0,6.3,0.681,54.4,2,0,1,15.1,0.0,0,0,0
ORD-102511,CUST-05188,2026-06-26 01:39:59,109.42,1,1,0.468,0,0.1,17.1,1,0.293,0,1,0,5.7,0.685,138.9,1,0,0,38.3,0.0,0,0,0
ORD-110543,CUST-06962,2026-06-26 01:44:32,46.07,1,1,0.243,0,0.0,335.8,13,0.231,0,0,0,28.5,0.673,24.9,1,0,0,16.12,0.0,0,0,0
ORD-109074,CUST-06089,2026-06-26 01:49:58,17.26,3,3,0.029,0,0.0,183.0,6,0.319,0,0,0,12.9,0.766,17.5,1,0,0,6.04,0.0,0,0,0
ORD-104767,CUST-02115,2026-06-26 02:04:26,129.83,1,1,0.259,0,0.0,488.2,18,0.138,0,0,1,9.7,0.835,123.4,1,0,0,45.44,0.0,0,0,0
ORD-112942,CUST-01099,2026-06-26 02:10:36,71.85,2,2,0.693,1,0.0,280.8,5,0.316,0,0,0,0.2,0.817,29.1,2,0,0,25.15,41.55,1,0,1
ORD-109868,CUST-01408,2026-06-26 02:22:29,24.41,1,1,0.218,0,0.0,56.0,2,0.177,0,0,0,106.1,0.769,64.9,1,0,0,8.54,0.0,0,0,0
ORD-110487,CUST-06721,2026-06-26 02:39:58,23.52,4,1,0.094,0,0.1,3.5,1,0.167,0,0,0,26.2,0.771,138.4,1,1,0,8.23,0.0,0,0,0
ORD-108133,CUST-06012,2026-06-26 02:43:06,126.25,1,1,0.395,0,0.1,885.3,22,0.233,0,0,0,39.1,0.789,83.4,1,1,0,44.19,151.25,0,1,1
ORD-101247,CUST-02309,2026-06-26 02:49:05,93.44,5,1,0.073,0,0.15,36.2,1,0.052,0,0,0,4.8,0.823,57.2,3,0,0,32.7,0.0,0,0,0
ORD-113773,CUST-02114,2026-06-26 02:59:07,94.34,1,1,0.27,0,0.1,366.5,13,0.059,0,0,1,66.9,0.849,29.2,1,0,0,33.02,0.0,0,0,0
ORD-104187,CUST-03032,2026-06-26 02:59:10,39.53,1,1,0.003,0,0.0,35.3,2,0.113,0,0,0,31.1,0.889,99.2,1,0,0,13.84,64.53,0,1,1
ORD-106043,CUST-05360,2026-06-26 03:03:47,108.96,2,2,0.355,0,0.1,140.5,4,0.222,0,0,0,16.6,0.732,62.1,1,0,0,38.14,0.0,0,0,0
ORD-101346,CUST-04532,2026-06-26 03:12:33,45.66,3,1,0.175,0,0.15,139.6,10,0.227,0,0,0,34.8,0.9,305.4,2,0,0,15.98,0.0,0,0,0
ORD-104040,CUST-01791,2026-06-26 03:14:40,20.0,2,1,0.162,0,0.15,216.6,5,0.108,0,2,0,103.9,0.868,71.7,1,0,0,7.0,0.0,0,0,0
ORD-112293,CUST-01280,2026-06-26 03:27:18,145.99,8,1,0.237,0,0.1,1115.0,33,0.081,0,0,0,24.6,0.786,108.0,1,0,0,51.1,0.0,0,0,0
ORD-101109,CUST-04073,2026-06-26 03:27:44,245.11,1,1,0.257,0,0.1,298.7,11,0.129,0,0,1,8.6,0.833,30.6,1,0,0,85.79,0.0,0,0,0
ORD-109449,CUST-06548,2026-06-26 03:47:43,21.34,2,1,0.346,0,0.0,98.6,5,0.115,0,2,0,81.4,0.747,142.0,1,1,0,7.47,0.0,0,0,0
ORD-114824,CUST-02584,2026-06-26 04:12:42,495.7,1,1,0.331,0,0.0,82.7,5,0.284,0,1,0,61.0,0.835,32.2,1,0,0,173.49,0.0,0,0,0
ORD-104114,CUST-05566,2026-06-26 04:24:21,374.25,6,1,0.53,0,0.2,24.5,1,0.062,0,0,0,35.3,0.767,42.2,2,0,1,130.99,0.0,0,0,0
ORD-105321,CUST-03815,2026-06-26 04:24:30,40.01,4,1,0.548,0,0.15,84.0,5,0.114,0,0,0,85.8,0.87,54.6,1,0,0,14.0,0.0,0,0,0
ORD-110227,CUST-04853,2026-06-26 04:27:38,52.4,1,1,0.061,0,0.0,307.7,14,0.088,0,0,1,50.9,0.845,39.0,1,0,0,18.34,0.0,0,0,0
ORD-112297,CUST-01436,2026-06-26 04:29:41,89.18,1,1,0.166,0,0.0,169.9,6,0.214,0,1,1,2.6,0.52,84.2,1,0,0,31.21,0.0,0,0,0
ORD-107919,CUST-04416,2026-06-26 04:35:38,13.24,1,1,0.221,0,0.3,31.2,2,0.052,0,0,0,16.8,0.768,8.7,1,0,0,4.63,0.0,0,0,0
ORD-103746,CUST-03756,2026-06-26 04:41:36,98.12,2,2,0.24,0,0.1,60.7,2,0.03,0,0,0,150.9,0.732,62.6,1,0,0,34.34,0.0,0,0,0
ORD-100844,CUST-05840,2026-06-26 04:59:19,31.12,1,1,0.094,0,0.5,812.5,36,0.506,0,0,0,3.8,0.873,193.1,1,0,0,10.89,56.12,0,1,1
ORD-102368,CUST-02465,2026-06-26 05:00:00,136.98,2,1,0.449,0,0.0,205.5,9,0.485,0,0,0,5.9,0.736,36.9,1,1,0,47.94,0.0,0,0,0
ORD-107304,CUST-04605,2026-06-26 05:01:26,23.12,3,3,0.136,1,0.1,547.8,15,0.05,0,2,0,2.9,0.795,46.1,1,0,0,8.09,0.0,0,0,0
ORD-110127,CUST-05756,2026-06-26 05:04:02,163.9,3,2,0.047,0,0.1,170.8,5,0.25,0,0,0,64.4,0.588,49.0,1,0,0,57.36,0.0,0,0,0
ORD-104503,CUST-03890,2026-06-26 05:04:06,35.01,1,1,0.128,0,0.1,86.0,7,0.022,0,0,0,66.0,0.997,42.8,2,1,0,12.25,0.0,0,0,0
ORD-104923,CUST-06186,2026-06-26 05:05:03,411.94,1,1,0.147,0,0.0,228.5,9,0.172,0,0,0,1.9,0.774,35.7,1,0,0,144.18,0.0,0,0,0
ORD-105894,CUST-01531,2026-06-26 05:10:53,107.38,1,1,0.03,0,0.15,54.4,1,0.281,0,0,0,35.8,0.928,25.8,1,0,0,37.58,0.0,0,0,0
ORD-111937,CUST-01978,2026-06-26 05:17:22,24.05,1,1,0.118,0,0.3,393.8,17,0.143,0,0,0,39.3,0.487,37.0,1,0,0,8.42,0.0,0,0,0
ORD-109280,CUST-06019,2026-06-26 05:30:07,72.51,2,2,0.107,1,0.0,21.8,2,0.111,0,1,0,0.5,0.838,53.3,1,0,0,25.38,0.0,0,0,0
ORD-107537,CUST-05067,2026-06-26 05:32:32,224.03,2,2,0.021,0,0.0,390.0,20,0.025,0,0,0,11.6,0.914,83.5,1,0,0,78.41,0.0,0,0,0
ORD-102871,CUST-02263,2026-06-26 05:37:11,30.97,2,2,0.192,1,0.1,562.3,21,0.248,0,0,1,48.6,0.866,77.8,1,0,0,10.84,0.0,0,0,0
ORD-107347,CUST-01733,2026-06-26 05:45:09,13.21,1,1,0.431,0,0.15,152.7,6,0.113,0,0,0,34.2,0.935,54.1,1,0,0,4.62,0.0,0,0,0
ORD-101566,CUST-01258,2026-06-26 05:46:35,111.45,3,1,0.031,0,0.2,138.8,7,0.139,0,0,0,101.7,0.97,107.3,1,0,0,39.01,0.0,0,0,0
ORD-101518,CUST-02606,2026-06-26 05:56:30,171.36,1,1,0.022,0,0.0,571.8,22,0.121,0,1,1,43.2,0.979,30.4,4,0,0,59.98,0.0,0,0,0
ORD-101900,CUST-01000,2026-06-26 06:11:35,150.54,1,1,0.319,0,0.2,383.9,12,0.087,2,0,0,7.7,0.899,160.7,1,0,0,52.69,0.0,0,0,0
ORD-106265,CUST-05052,2026-06-26 07:05:05,328.75,5,2,0.13,0,0.0,463.1,21,0.089,0,0,0,28.3,0.766,56.9,1,0,0,115.06,0.0,0,0,0
ORD-100744,CUST-02307,2026-06-26 07:09:37,46.67,2,2,0.092,0,0.15,175.7,3,0.022,0,0,0,37.7,0.809,50.7,1,0,0,16.33,0.0,0,0,0
ORD-113929,CUST-03534,2026-06-26 07:11:01,159.72,7,2,0.099,1,0.0,446.3,18,0.062,0,0,0,61.9,0.769,36.9,2,0,0,55.9,0.0,0,0,0
ORD-108117,CUST-05438,2026-06-26 07:13:48,24.91,1,1,0.279,0,0.1,329.4,10,0.388,0,0,0,102.0,0.922,49.5,1,0,0,8.72,0.0,0,0,0
ORD-105438,CUST-03430,2026-06-26 07:37:06,143.58,4,3,0.199,0,0.0,461.7,23,0.133,0,0,0,22.6,0.716,53.3,2,0,0,50.25,0.0,0,0,0
ORD-103326,CUST-02998,2026-06-26 07:39:15,164.39,2,2,0.162,0,0.1,349.3,9,0.059,0,0,0,58.2,0.979,50.4,2,0,0,57.54,0.0,0,0,0
ORD-103819,CUST-02931,2026-06-26 08:06:39,66.64,2,2,0.026,0,0.0,430.7,17,0.05,0,0,0,111.6,0.711,27.9,1,0,0,23.32,0.0,0,0,0
ORD-113034,CUST-01051,2026-06-26 08:11:29,123.82,1,1,0.15,0,0.0,27.0,3,0.447,0,0,1,29.4,0.886,51.6,2,0,0,43.34,0.0,0,0,0
ORD-102675,CUST-02356,2026-06-26 08:21:54,71.33,3,2,0.034,0,0.0,553.3,27,0.249,0,0,0,7.2,0.612,74.0,1,0,0,24.97,0.0,0,0,0
ORD-105110,CUST-03913,2026-06-26 08:26:39,48.99,3,2,0.106,0,0.0,848.4,26,0.295,0,0,0,19.7,0.992,53.7,3,1,0,17.15,0.0,0,0,0
ORD-113452,CUST-03618,2026-06-26 08:39:57,135.51,1,1,0.148,0,0.3,227.7,12,0.177,0,0,0,56.5,0.927,36.4,1,0,0,47.43,0.0,0,0,0
ORD-106039,CUST-04816,2026-06-26 08:52:12,72.44,1,1,0.283,0,0.1,34.9,2,0.023,0,0,0,6.7,0.735,48.0,2,0,0,25.35,0.0,0,0,0
ORD-110833,CUST-06288,2026-06-26 09:00:07,185.43,1,1,0.527,0,0.0,113.9,4,0.046,0,0,0,69.2,0.708,52.7,1,0,0,64.9,0.0,0,0,0
ORD-109185,CUST-06245,2026-06-26 09:04:02,56.85,1,1,0.065,0,0.0,303.7,9,0.014,0,0,0,12.8,0.826,68.6,1,0,0,19.9,0.0,0,0,0
ORD-105972,CUST-04624,2026-06-26 09:05:09,280.41,1,1,0.089,0,0.2,57.1,0,0.234,0,0,0,6.2,0.869,38.7,1,0,0,98.14,0.0,0,0,0
ORD-114302,CUST-02714,2026-06-26 09:06:51,44.11,2,1,0.018,0,0.0,263.3,7,0.078,0,0,0,41.6,0.788,140.5,1,0,0,15.44,0.0,0,0,0
ORD-106779,CUST-05140,2026-06-26 09:36:45,252.55,6,3,0.375,0,0.0,1134.9,25,0.002,0,0,0,91.4,0.726,54.5,1,0,1,88.39,0.0,0,0,0
ORD-114233,CUST-05269,2026-06-26 09:44:22,88.28,1,1,0.054,0,0.1,58.3,5,0.132,0,0,0,34.0,0.792,57.1,1,0,0,30.9,0.0,0,0,0
ORD-100244,CUST-06399,2026-06-26 09:46:27,86.2,6,4,0.492,1,0.1,116.6,7,0.094,0,0,0,60.9,0.843,15.3,1,0,0,30.17,0.0,0,0,0
ORD-110296,CUST-02739,2026-06-26 09:49:13,353.2,1,1,0.509,0,0.1,958.3,29,0.132,0,0,0,4.6,0.909,27.0,1,0,0,123.62,0.0,0,0,0
ORD-104442,CUST-06269,2026-06-26 09:59:04,21.63,1,1,0.329,0,0.1,444.9,15,0.131,0,0,0,45.8,0.92,27.5,1,0,0,7.57,0.0,0,0,0
ORD-109243,CUST-02864,2026-06-26 10:01:19,212.39,6,3,0.005,0,0.15,300.9,9,0.043,0,0,0,3.3,0.79,87.8,4,0,0,74.34,0.0,0,0,0
ORD-109934,CUST-05357,2026-06-26 10:21:56,511.74,1,1,0.015,0,0.15,1.8,0,0.156,0,0,0,56.0,0.798,29.8,1,0,0,179.11,0.0,0,0,0
ORD-106519,CUST-05865,2026-06-26 10:22:51,145.9,1,1,0.239,0,0.1,988.7,20,0.052,0,0,0,116.8,0.889,24.4,1,0,0,51.06,0.0,0,0,0
ORD-100250,CUST-02920,2026-06-26 10:31:42,117.4,7,2,0.241,0,0.0,480.3,16,0.159,0,0,0,36.9,0.979,35.4,1,1,0,41.09,0.0,0,0,0
ORD-113921,CUST-03689,2026-06-26 10:33:15,133.18,5,3,0.026,0,0.2,48.5,1,0.37,0,0,0,18.1,0.824,66.4,1,1,0,46.61,0.0,0,0,0
ORD-102726,CUST-04992,2026-06-26 10:37:40,57.66,1,1,0.047,0,0.1,91.2,6,0.108,0,0,0,87.3,0.823,181.1,1,0,0,20.18,0.0,0,0,0
ORD-109038,CUST-04645,2026-06-26 10:46:04,106.44,1,1,0.043,0,0.1,468.9,22,0.132,0,0,0,92.1,0.655,105.7,1,0,0,37.25,0.0,0,0,0
ORD-111084,CUST-02004,2026-06-26 10:51:02,28.64,3,1,0.115,0,0.0,241.6,7,0.141,0,0,0,9.0,0.837,59.9,2,0,0,10.02,0.0,0,0,0
ORD-109100,CUST-03784,2026-06-26 11:11:07,10.49,1,1,0.027,0,0.1,119.8,4,0.07,0,0,0,7.3,0.969,62.9,1,0,0,3.67,0.0,0,0,0
ORD-109246,CUST-01289,2026-06-26 11:32:24,96.28,1,1,0.471,0,0.0,616.9,24,0.124,0,0,0,7.2,0.943,61.4,1,0,0,33.7,0.0,0,0,0
ORD-101681,CUST-04778,2026-06-26 11:38:59,28.61,1,1,0.362,0,0.0,107.2,3,0.107,0,0,0,63.0,0.647,68.9,1,0,0,10.01,0.0,0,0,0
ORD-112753,CUST-01787,2026-06-26 11:44:00,80.13,2,2,0.188,0,0.0,48.5,0,0.171,0,0,0,17.1,0.667,44.9,2,0,0,28.05,0.0,0,0,0
ORD-112554,CUST-04860,2026-06-26 11:55:57,56.01,2,2,0.316,0,0.1,272.5,7,0.027,0,0,0,17.2,0.894,89.9,1,0,0,19.6,0.0,0,0,0
ORD-103922,CUST-04694,2026-06-26 12:09:24,19.06,2,2,0.057,0,0.0,128.8,8,0.033,0,0,0,44.5,0.85,65.9,1,0,0,6.67,0.0,0,0,0
ORD-109356,CUST-06405,2026-06-26 12:12:14,31.83,1,1,0.116,0,0.0,388.9,18,0.094,0,1,0,8.9,0.898,26.4,1,0,0,11.14,56.83,0,1,1
ORD-108428,CUST-02527,2026-06-26 12:14:08,13.71,1,1,0.579,0,0.1,1065.7,26,0.143,0,0,0,8.3,0.763,104.7,2,0,0,4.8,0.0,0,0,0
ORD-109297,CUST-03666,2026-06-26 12:18:33,34.21,3,2,0.006,1,0.0,522.3,22,0.258,0,0,0,47.6,0.68,78.5,1,0,0,11.97,0.0,0,0,0
ORD-104509,CUST-02679,2026-06-26 12:22:32,47.6,1,1,0.295,0,0.15,220.8,6,0.142,0,0,0,40.9,0.849,65.5,1,0,0,16.66,0.0,0,0,0
ORD-111539,CUST-05634,2026-06-26 12:37:36,57.61,1,1,0.088,0,0.1,226.4,12,0.058,0,0,0,6.7,0.984,145.2,1,0,0,20.16,0.0,0,0,0
ORD-112818,CUST-02051,2026-06-26 12:53:46,67.42,1,1,0.428,0,0.1,814.8,31,0.026,0,0,0,27.4,0.933,101.1,1,0,0,23.6,0.0,0,0,0
ORD-102766,CUST-06212,2026-06-26 13:01:06,73.65,3,2,0.119,0,0.15,793.1,26,0.195,0,0,0,15.3,0.963,85.4,1,0,0,25.78,0.0,0,0,0
ORD-104962,CUST-03853,2026-06-26 13:07:22,128.03,1,1,0.343,0,0.15,58.1,2,0.069,0,1,0,37.4,0.903,19.1,1,0,0,44.81,0.0,0,0,0
ORD-107173,CUST-02991,2026-06-26 13:23:06,203.01,3,1,0.016,1,0.2,119.8,9,0.378,0,0,0,2.2,0.981,54.9,1,0,0,71.05,0.0,0,0,0
